Payer,Bankruptcy month,FLAG_BAD_DEBT,# POCs,Rent,Average Receivables,Average Overdue,Payment Term Days,Payment Behavior Status,Credit Limit,Std Dev AR,Max Credit Utilization,Avg Credit Utilization,fb_rating
30156759,01-07-2019,0,1,0,191.9866667,0,28,EXCELLENT,2500,0,0,0,0
30156763,01-11-2019,0,1,0,0,0,28,EXCELLENT,9000,0,0,0,0
30156777,01-11-2019,0,1,0,0,0,14,EXCELLENT,9000,0,0,0,0
30156795,01-01-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30156801,01-01-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30156810,01-09-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30156811,01-10-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30156812,01-09-2019,0,1,0,0,-90.75,28,EXCELLENT,3000,0,-0.03025,-0.03025,4.7
30156822,01-08-2019,0,1,0,1244.081667,-100.8333333,28,EXCELLENT,2500,0,0,0,0
30156823,01-12-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30156825,01-11-2019,0,1,0,0,0,28,EXCELLENT,9000,0,0,0,4.8
30156828,01-11-2019,0,1,0,0,0,28,EXCELLENT,9000,0,0,0,4.4
30156844,01-07-2019,0,1,1042.72,521.36,-417.33,28,EXCELLENT,0,0,0,0,0
30156845,01-06-2019,0,1,852.58,499.1316667,-211.5016667,28,GOOD,2500,0.09339546,0.167412,0.0651024,0
30156880,01-09-2019,0,1,1764.96,1021.893333,-294.16,28,AVERAGE,0.01,0,-88248,-88248,0
30156881,01-11-2019,0,1,1033.84,514.3066667,-516.92,28,STRUCTURAL OFFENDER,3500,0.073845714,0,-0.036922857,0
30156884,01-05-2019,0,1,0,47.35833333,-94.71666667,28,EXCELLENT,2500,0,0,0,0
30156897,01-08-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,4.7
30156902,01-11-2019,0,1,0,0,0,28,EXCELLENT,9000,0,0,0,0
30156907,01-03-2019,0,1,0,361.4466667,-361.4466667,28,EXCELLENT,2500,0.433736,0,-0.216868,4.8
30156916,01-09-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30156917,01-09-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30156929,01-10-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30156931,01-06-2019,0,1,0,835.5816667,-835.5816667,28,EXCELLENT,2500,0,0,0,0
30156932,01-03-2019,0,1,0,116.9666667,-116.9666667,28,EXCELLENT,2500,0.14036,0,-0.07018,0
30156937,01-03-2019,0,2,0,66.10333333,0,14,EXCELLENT,0.01,0,0,0,0
30156941,01-09-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30156944,01-12-2019,0,2,0,2560.263333,543.5966667,28,EXCELLENT,2500,0,0.652316,0.652316,0
30156946,01-05-2019,0,2,0,81.87666667,-163.7533333,28,EXCELLENT,2500,0,0,0,4.95
30156949,01-01-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30156962,01-03-2019,0,2,0,1014.786667,-1014.786667,28,EXCELLENT,2500,0.608872,0,-0.304436,0
30156967,01-11-2019,0,1,0,0,0,28,EXCELLENT,9000,0,0,0,0
30156974,01-07-2019,0,1,0,234.135,0,28,EXCELLENT,2500,0,0,0,0
30156975,01-12-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30156976,01-08-2019,0,1,0,100.975,-326.65,28,EXCELLENT,2500,0,-0.13066,-0.13066,0
30156986,01-10-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,4.4
30156992,01-05-2019,0,1,0,63847.14667,0,28,EXCELLENT,2500,2.572885264,0,-2.228184,0
30157000,01-08-2019,0,2,0,3967.336667,-316.9,28,AVERAGE,4300,0.164798825,0.438160465,0.244128488,0
30157003,01-11-2019,0,1,0,0,0,28,EXCELLENT,9000,0,0,0,4.6
30157010,01-05-2019,0,1,0,1083.446667,-2166.893333,28,EXCELLENT,2500,0,0,0,0
30157012,01-05-2019,0,1,0,797.1416667,-1594.283333,28,EXCELLENT,2500,0,0,0,5
30157018,01-09-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30157025,01-01-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,4.3
30157027,01-11-2019,0,1,0,0,0,28,EXCELLENT,9000,0,0,0,0
30157030,01-11-2019,0,1,0,0,0,28,EXCELLENT,9000,0,0,0,0
30157032,01-11-2019,0,1,0,0,0,28,EXCELLENT,9000,0,0,0,4.7
30157051,01-07-2019,0,1,0,403.3333333,-4.14,28,EXCELLENT,2500,0,-0.001656,-0.001656,0
30157059,01-07-2019,0,1,0,328.515,-536.03,28,EXCELLENT,2500,0,-0.214412,-0.214412,0
30157060,01-10-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,4.8
30157061,01-10-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30157062,01-10-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30157064,01-08-2019,0,1,0,8.47,0,28,EXCELLENT,2500,0,0,0,0
30157065,01-03-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30157075,01-09-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30157084,01-07-2019,0,1,0,343.035,0,28,EXCELLENT,2500,0,0,0,4.3
30157085,01-06-2019,0,1,0,329.2416667,-329.2416667,28,EXCELLENT,2500,0,0,0,4.8
30157086,01-07-2019,0,1,0,269.2716667,0,28,EXCELLENT,2500,0,0,0,0
30157094,01-10-2019,0,1,0,0,0,14,EXCELLENT,4000,0,0,0,0
30157104,01-03-2019,0,1,0,0,-215,28,EXCELLENT,2500,0,-0.086,-0.086,4.9
30157107,01-12-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30157108,01-06-2019,0,1,0,686.575,-686.575,28,EXCELLENT,2500,0,0,0,0
30157109,01-08-2019,0,1,0,2677.843333,0,28,EXCELLENT,2500,0,0,0,0
30157111,01-09-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30157121,01-10-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30157129,01-10-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30157131,01-10-2019,0,1,0,3004.343333,-47.13333333,14,EXCELLENT,9400,0.052696227,0.224910638,0.170332713,4.7
30157133,01-09-2019,0,1,14932.44,24880.57667,-340.7,18,EXCELLENT,17500,0.095779516,0.451417143,0.342763314,4.5
30157141,01-01-2019,0,1,0,6358.303333,-1847.175,28,GOOD,10400,0.518740335,1.425645192,0.976402885,0
30157157,01-08-2019,0,2,0,3907.816667,-518.2366667,7,EXCELLENT,0.01,0,53660,791.75,0
30157158,01-09-2019,0,1,0,0,-750.22,14,EXCELLENT,0.01,0,-75022,-75022,4.7
30157159,01-03-2019,0,1,0,499.6416667,0,14,EXCELLENT,0.01,0,110884,27721,0
30157169,01-03-2019,0,1,0,0,-4.92,28,EXCELLENT,0.01,0,-492,-492,4
30157171,01-11-2019,0,1,0,414.6066667,0,14,EXCELLENT,8200,0.064359065,0.111473171,0.055736585,0
30157174,01-12-2019,0,1,4013.7,3958.825,2756.73,28,STRUCTURAL OFFENDER,2500,0.260768096,1.337852,1.097852,0
30157175,01-08-2019,0,1,0,2594.875,0,14,EXCELLENT,5500,0.03454759,0.059838182,0.029919091,0
30157184,01-03-2019,0,1,0,2011.995,-17.77,14,EXCELLENT,5200,0,-0.003417308,-0.003417308,0
30157188,01-10-2019,0,1,3304.14,3806.041667,272.28,14,STRUCTURAL OFFENDER,6900,0.128254446,0.544378261,0.389317391,0
30157194,01-05-2019,0,1,0,139.535,0,14,EXCELLENT,2500,0.0452,0.0904,0.0226,0
30157202,01-09-2019,0,1,38015.1,25800.28833,-26.72333333,14,EXCELLENT,8300,0.194891149,0.502436145,0.271921687,4.1
30157207,01-12-2019,0,1,0,13621.03667,-104.96,28,EXCELLENT,18200,0.076061256,0.565264286,0.469497692,4.3
30157208,01-10-2019,0,1,0,9323.435,-58.33333333,28,EXCELLENT,55000,0.080308691,0.216454909,0.103064591,0
30157214,01-12-2019,0,1,0,0,-365.6,14,EXCELLENT,2500,0,-0.14624,-0.14624,0
30157217,01-01-2019,0,1,0,2909.881667,-1039.916667,21,EXCELLENT,2500,0.092687888,0.904668,0.778005,0
30157233,01-01-2019,0,1,0,0,0,28,STRUCTURAL OFFENDER,2500,0,0,0,4.7
30157234,01-05-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,4.7
30157236,01-12-2019,0,2,0,0,0,28,EXCELLENT,2500,0,0,0,2.1
30157245,01-03-2019,0,1,0,42.35,-42.35,28,EXCELLENT,2500,0.05082,0,-0.02541,0
30157246,01-07-2019,0,1,0,2484.411667,0,28,EXCELLENT,2500,0,0,0,0
30157247,01-11-2019,0,1,0,1404.905,56.92833333,21,GOOD,13100,0.050256615,0.131726718,0.091566794,0
30157256,01-09-2019,0,1,0,2692.025,0,14,EXCELLENT,3800,0.093403542,0.314744737,0.179761579,0
30157258,01-01-2019,0,3,0,4545.605,0,14,AVERAGE,2500,0.223676457,0.408504,0.193062,0
30157268,01-09-2019,0,1,0,705.5516667,60.12166667,14,AVERAGE,4000,0.042247925,0.1442425,0.0999135,4.4
30157273,01-06-2019,0,1,0,1254.658333,-227.9283333,28,EXCELLENT,5700,0.000383406,0,-0.00028,0
30157275,01-09-2019,0,1,0,4009.133333,-6.695,14,EXCELLENT,7600,0.165198376,0.379764474,0.087883421,4.5
30157278,01-06-2019,0,1,0,95.05,0,14,EXCELLENT,2500,0.060010674,0.109564,0.0438256,0
30157280,01-11-2019,0,1,0,953.53,0,14,EXCELLENT,9000,0.052955208,0.091721111,0.045860556,0
30157282,01-11-2019,0,1,0,0,0,14,EXCELLENT,27000,0,0,0,0
30157292,01-08-2019,0,1,0,23144.73667,7401.966667,28,GOOD,48500,0.072563757,0.561443711,0.480046649,4.1
30157295,01-08-2019,0,1,0,0,0,14,EXCELLENT,13000,0,0,0,0
30157296,01-05-2019,0,1,0,1125.683333,0,14,EXCELLENT,4200,0.054183573,0.118654762,0.080351786,5
30157301,01-07-2019,0,1,0,0,0,14,EXCELLENT,15000,0,0,0,0
30157304,01-09-2019,0,1,0,934.425,-19.27666667,14,EXCELLENT,4000,0.062781351,0.1633875,0.107784,0
30157311,01-11-2019,0,1,0,2948.006667,0,14,EXCELLENT,11300,0.068665564,0.247216814,0.192681416,0
30157316,01-05-2019,0,1,0,4405.613333,-32.805,14,AVERAGE,2500,0.187453329,0.518416,0.38723,0
30157320,01-07-2019,0,1,0,151.25,0,28,EXCELLENT,12700,0,0,0,0
30157321,01-10-2019,0,1,0,4425.246667,-88.33333333,14,EXCELLENT,15000,0.108419695,0.31516,0.1639555,0
30157324,01-06-2019,0,1,0,1503.126667,0,14,EXCELLENT,2500,0.115497481,0.41694,0.2558432,0
30157326,01-07-2019,0,1,0,5041.666667,-5041.666667,45,EXCELLENT,2500,0,0,0,0
30157327,01-01-2019,0,3,0,31378.87,185.7,28,GOOD,2500,1.105655026,5.867428,4.218495,0
30157331,01-03-2019,0,2,19043.48,39782.15333,-16.52333333,30,EXCELLENT,18500,0.06070183,0.443607568,0.367641081,2.2
30157337,01-06-2019,0,1,2904.8,3415.131667,-71.31333333,9,EXCELLENT,3900,0.089400291,0.199905128,0.039981026,5
30157344,01-12-2019,0,1,0,2438.266667,-10.28333333,14,EXCELLENT,12100,0.071458246,0.169999174,0.124225289,0
30157345,01-08-2019,0,1,9278.6,5020.39,0,28,AVERAGE,9100,0.097621793,0.407850549,0.331378571,0
30157350,01-09-2019,0,1,0,1886.928333,-48.28333333,28,EXCELLENT,4200,0.332623745,0.700514286,0.289099048,0
30157352,01-05-2019,0,1,0,0,0,14,AVERAGE,0.01,0,0,0,4.4
30157356,01-10-2019,0,2,0,9230.636667,-64.92,14,EXCELLENT,68210,0.014235541,0.038372086,0.021828031,0
30157364,01-09-2019,0,1,0,4494.14,-18.25,21,EXCELLENT,30000,0.008401956,0.117031,0.107804067,4.7
30157365,01-06-2019,0,1,6088.02,3035.471667,0,14,EXCELLENT,2500,0,0,0,4.6
30157372,01-10-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30157374,01-02-2019,0,1,0,0,0,14,STRUCTURAL OFFENDER,4600,0,0,0,0
30157376,01-09-2019,0,1,0,0,0,14,EXCELLENT,3000,0,0,0,0
30157377,01-03-2019,0,1,0,10570.33333,-1132.661667,28,EXCELLENT,8200,0.222760381,0.720880488,0.43225122,0
30157379,01-07-2019,0,1,0,9013.191667,-384.64,28,EXCELLENT,20000,0.108094552,0.628393,0.537633625,0
30157380,01-01-2019,0,1,0,0,0,14,AVERAGE,2500,0,0,0,0
30157381,01-01-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30157393,01-05-2019,0,1,0,638.0733333,0,28,EXCELLENT,2500,0,0,0,0
30157397,01-05-2019,0,1,0,196.8266667,-393.6533333,28,EXCELLENT,2500,0,0,0,0
30157399,01-11-2019,0,1,0,0,0,28,EXCELLENT,8000,0,0,0,0
30157402,01-03-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30157405,01-08-2019,0,1,0,22742.6,-88.43666667,21,AVERAGE,90000,0.025123434,0.131928778,0.108680167,4.1
30157411,01-01-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30157417,01-09-2019,0,1,0,696.5283333,-366.14,14,AVERAGE,4000,0.059498193,0.1365325,0.0607105,0
30157418,01-10-2019,0,1,0,7059.756667,2649.238333,28,STRUCTURAL OFFENDER,0.01,0,1187101,919393.25,0
30157420,01-06-2019,0,1,0,0,0,14,AVERAGE,0.01,0,0,0,4.1
30157421,01-07-2019,0,8,0,29679.42667,0,28,EXCELLENT,4950,0.093548726,1.037242424,0.953660606,0
30157423,01-04-2019,0,1,0,11085.29667,-3406.47,28,EXCELLENT,18100,0.078081036,0.407246961,0.318150718,0
30157427,01-05-2019,0,1,0,4394.525,0,14,EXCELLENT,0.01,0,0,0,4.5
30157440,01-03-2019,0,1,0,7126.386667,177.65,35,GOOD,14900,0.228674978,0.682597315,0.431343792,0
30157442,01-07-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30157443,01-05-2019,0,1,4880.52,3064.833333,-1273.826667,28,EXCELLENT,2500,0,0,0,4.8
30157447,01-09-2019,0,1,5829.42,2914.71,-2835.25,28,EXCELLENT,4000,0.325874485,0.019865,-0.563077,0
30157450,01-01-2019,0,1,0,0,0,21,EXCELLENT,2500,0,0,0,0
30157451,01-03-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,4.5
30157452,01-05-2019,0,1,0,50.82,-101.64,14,EXCELLENT,2500,0,0,0,0
30157454,01-11-2019,0,1,0,0,0,28,EXCELLENT,9000,0,0,0,4.6
30157455,01-09-2019,0,1,0,10584.87,0,28,EXCELLENT,65000,0.060761676,0.139220769,0.055652092,0
30157456,01-03-2019,0,1,0,9810.895,-84.07,28,EXCELLENT,11600,0.194589845,0.553416379,0.418489009,4.6
30157462,01-03-2019,0,1,0,9061.403333,0,14,EXCELLENT,2500,0.38339082,1.060476,0.696587,0
30157465,01-07-2019,0,1,0,315.5066667,0,14,AVERAGE,2500,0.040334,0.080668,0.020167,0
30157469,01-05-2019,0,2,0,0,0,28,EXCELLENT,19100,0,0,0,0
30157470,01-12-2019,0,1,0,11906.795,0,28,EXCELLENT,70000,0.01679392,0.067337,0.056324429,0
30157473,01-10-2019,0,1,0,7493.478333,-950.7316667,28,EXCELLENT,19800,0.165972855,0.669782828,0.483915278,0
30157476,01-07-2019,0,1,0,4250.986667,722.47,14,AVERAGE,10500,0.083338523,0.17096,0.103362619,0
30157477,01-11-2019,0,1,0,0,0,28,EXCELLENT,8000,0,0,0,0
30157479,01-09-2019,0,1,3318.06,1913.101667,816.055,28,STRUCTURAL OFFENDER,4000,0,0.4080275,0.4080275,0
30157480,01-10-2019,0,1,4002.32,2922.313333,-610.9283333,14,GOOD,0.01,0,277773,127686,4.7
30157482,01-09-2019,0,1,0,0,0,21,EXCELLENT,4000,0,0,0,0
30157483,01-01-2019,0,1,4456.5,2587.585,0,28,AVERAGE,2500,0,0,0,0
30157484,01-02-2019,0,1,0,3756.62,-10.64833333,13,AVERAGE,3100,0.354106288,0.60013871,0.314153226,0
30157488,01-01-2019,0,1,0,10535.575,0,21,GOOD,2500,2.61867156,6.063616,3.678951,0
30157491,01-11-2019,0,1,0,3352.178333,0,14,EXCELLENT,17700,0.025759204,0.069332768,0.041652401,0
30157494,01-05-2019,0,1,0,2476.433333,-256.355,14,GOOD,2700,0,0,0,4.2
30157496,01-06-2019,0,1,0,5644.768333,-1937.636667,28,EXCELLENT,0,0,0,0,0
30157500,01-07-2019,0,1,0,271.1516667,0,9,EXCELLENT,2500,0.06027,0.12054,0.030135,0
30157506,01-07-2019,0,2,0,5635.78,0,14,AVERAGE,0.01,0,0,0,4.65
30157508,01-12-2019,0,1,0,0,0,9,STRUCTURAL OFFENDER,0.01,0,0,0,0
30157515,01-12-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30157523,01-06-2019,0,1,0,3197.531667,-2.675,21,EXCELLENT,3800,0.245560739,1.023471053,0.68971,0
30157527,01-01-2019,0,1,5675.78,7045.335,207.9333333,30,AVERAGE,4300,0.000737209,0.291613953,0.29050814,4.6
30157533,01-03-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30157537,01-09-2019,0,1,0,214.3733333,0,14,EXCELLENT,4000,0,0,0,0
30157540,01-05-2019,0,2,0,37596.66,-59.9,14,EXCELLENT,11900,0.245300189,0.863508403,0.562984034,4.3
30157542,01-07-2019,0,1,6314.82,5262.35,-181.5,28,AVERAGE,0.01,0,315741,78935.25,4.5
30157543,01-03-2019,0,1,0,9006.93,526.235,14,EXCELLENT,0,0,0,0,4.5
30157546,01-12-2019,0,1,0,14139.60333,-426.6,30,GOOD,25100,0.07898339,0.290263745,0.158900239,4.2
30157551,01-12-2019,0,1,0,1922.696667,-231.4833333,14,EXCELLENT,10800,0.072916582,0.166716667,0.083298704,0
30157557,01-11-2019,0,1,0,0,0,28,EXCELLENT,9000,0,0,0,0
30157560,01-09-2019,0,2,0,16759.55,0,14,EXCELLENT,8400,0.044959468,0.215309524,0.143555,0
30157569,01-08-2019,0,1,0,2521.268333,0,14,EXCELLENT,3200,0.064553173,0.3011,0.245195313,0
30157571,01-12-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,4.6
30157574,01-01-2019,0,1,0,4773.481667,112.4133333,21,GOOD,2500,0.675305833,2.736304,1.996752,0
30157575,01-12-2019,0,1,0,82.27,0,14,EXCELLENT,5400,0,0,0,0
30157576,01-09-2019,0,1,0,118.675,-2.236666667,14,EXCELLENT,9800,0,0,0,0
30157586,01-04-2019,0,1,0,0,0,14,GOOD,2500,0,0,0,0
30157591,01-12-2019,0,2,0,33590.76667,-2044.733333,14,EXCELLENT,23900,0.252860504,0.543058996,0.261723682,0
30157592,01-03-2019,0,1,0,1327.773333,-529.4416667,28,EXCELLENT,2500,0.549255843,0,-0.478999,0
30157605,01-09-2019,0,2,0,206.9566667,0,14,EXCELLENT,4000,0,0,0,0
30157611,01-08-2019,0,1,0,236.2133333,0,14,EXCELLENT,2500,0,0,0,0
30157613,01-08-2019,0,1,0,2778.515,-708.9866667,14,AVERAGE,26000,0,-0.000865385,-0.000865385,0
30157624,01-10-2019,0,1,0,0,0,14,EXCELLENT,8800,0,0,0,0
30157625,01-11-2019,0,2,0,0,0,28,EXCELLENT,9000,0,0,0,0
30157628,01-11-2019,0,1,0,751.76,-812.9183333,14,EXCELLENT,8000,0,-0.00341875,-0.00341875,0
30157630,01-03-2019,0,1,0,790.6883333,-790.6883333,28,EXCELLENT,2500,0.948826,0,-0.474413,0
30157631,01-09-2019,0,1,0,1653.978333,0,14,EXCELLENT,3000,0.556718579,1.122303333,0.448921333,0
30157632,01-12-2019,0,1,0,2913.265,-489.76,14,EXCELLENT,5000,0.250509904,0.76173,0.3738168,0
30157637,01-05-2019,0,1,0,67.76,-135.52,28,EXCELLENT,2500,0,0,0,0
30157642,01-01-2019,0,1,0,0,-657.8,14,EXCELLENT,2500,0,-0.26312,-0.26312,4.8
30157644,01-03-2019,0,1,0,13126.24,541.4716667,28,EXCELLENT,14700,0.053789221,1.154190476,1.079457993,0
30157651,01-06-2019,0,3,0,7455.145,-311.41,28,GOOD,3600,0.159341435,0.565394444,0.391847778,0
30157659,01-12-2019,0,1,0,2299.763333,0,10,EXCELLENT,2500,0.094360151,0.358924,0.2913368,0
30157661,01-09-2019,0,1,0,1264.358333,-18.67,13,EXCELLENT,3400,0.110002707,0.245973529,0.049194706,0
30157662,01-07-2019,0,1,0,8318.821667,-20.07,14,EXCELLENT,8800,0.080763135,0.463645455,0.375274716,4.4
30157667,01-03-2019,0,1,0,198.2316667,0,14,EXCELLENT,2500,0,0,0,0
30157669,01-11-2019,0,1,0,554.4616667,-188.805,14,EXCELLENT,8600,0,-0.04390814,-0.04390814,0
30157674,01-05-2019,0,1,0,724.4566667,0,14,EXCELLENT,5900,0.111777966,0.223555932,0.055888983,4.7
30157675,01-08-2019,0,1,0,0,0,10,EXCELLENT,38960,0,0,0,0
30157682,01-04-2019,0,1,0,4073.375,299.0266667,28,AVERAGE,4400,0.146124,0.961911364,0.826305909,4.7
30157689,01-07-2019,0,1,0,0,0,14,EXCELLENT,2500,0,0,0,0
30157690,01-05-2019,0,1,0,24814.585,0,14,EXCELLENT,5400,1.954183243,3.906742593,2.03679537,0
30157698,01-09-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,4.9
30157699,01-05-2019,0,1,0,3918.848333,0,14,EXCELLENT,3800,0.141432895,0.282865789,0.212149342,0
30157706,01-03-2019,0,1,0,767.1666667,0,28,STRUCTURAL OFFENDER,2500,0,0,0,0
30157716,01-06-2019,0,6,0,30403.45,-2547.29,14,STRUCTURAL OFFENDER,0.01,0,-31560,-56934.4,2.25
30157723,01-08-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,4.1
30157727,01-06-2019,0,1,0,5075.008333,-3562.776667,28,EXCELLENT,2500,0,0,0,0
30157730,01-09-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30157748,01-10-2019,0,1,0,3500.006667,-91.47166667,14,EXCELLENT,11800,0.087107931,0.324838983,0.198095551,0
30157754,01-12-2019,0,1,0,13179.905,-111.75,30,EXCELLENT,71000,0.021011378,0.157899296,0.130095634,4.5
30157757,01-04-2019,0,1,0,1079.108333,0,14,EXCELLENT,3200,0.097326019,0.2748,0.131641875,0
30157763,01-03-2019,0,1,0,3482.423333,0,21,EXCELLENT,3600,0.062855736,0.504019444,0.442882639,0
30157765,01-07-2019,0,1,0,1034.87,17.79833333,14,AVERAGE,3700,0.074093563,0.269008108,0.197922973,4.3
30157773,01-06-2019,0,1,0,0,0,14,STRUCTURAL OFFENDER,2500,0,0,0,0
30157775,01-12-2019,0,1,0,838.8033333,0,14,EXCELLENT,2500,0.208134572,0.38,0.152,0
30157776,01-09-2019,0,3,0,51294.835,-910.48,30,EXCELLENT,30000,0.054129883,0.590081667,0.536647333,4.533333333
30157795,01-05-2019,0,2,0,0,0,14,EXCELLENT,2500,0,0,0,0
30157815,01-11-2019,0,1,0,0,-104.42,14,EXCELLENT,0.01,0,-10442,-10442,4.1
30157816,01-11-2019,0,1,0,1260.343333,-205.5233333,14,EXCELLENT,11400,0.015239474,-0.038845614,-0.046465351,0
30157817,01-09-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30157825,01-09-2019,0,1,0,8.065,-48.39,28,EXCELLENT,3000,0,-0.01613,-0.01613,4.8
30157829,01-01-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,4.8
30157854,01-12-2019,0,2,0,0.133333333,25275.56,28,STRUCTURAL OFFENDER,19300,0,0,0,0
30157856,01-10-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,0
30157861,01-11-2019,0,1,0,0,0,28,EXCELLENT,9000,0,0,0,5
30157879,01-05-2019,0,1,0,0,0,28,EXCELLENT,2500,0,0,0,0
30157883,01-08-2019,0,1,10188.74,37185.09667,0,14,EXCELLENT,74001,0.134255962,0.34883461,0.18527253,4.4
30157887,01-03-2019,0,1,4731.48,2519.113333,0,9,EXCELLENT,2500,0,0,0,0
30157889,01-09-2019,0,1,0,32479.65333,-1639.408333,30,GOOD,40000,0.0448587,0.303448,0.2744365,4.7
30157891,01-06-2019,0,1,0,579.3083333,0,28,EXCELLENT,2500,0,0,0,0
30157895,01-01-2019,0,1,0,0,-100,28,EXCELLENT,2500,0,-0.04,-0.04,0
30157902,01-01-2019,0,1,0,7322.455,90.99666667,56,GOOD,80700,0.037327824,0.219570012,0.18519715,4.6
30157915,01-06-2019,0,1,0,0,-102.22,28,EXCELLENT,2500,0,-0.040888,-0.040888,0
30157919,01-11-2019,0,1,0,0,0,14,EXCELLENT,9000,0,0,0,0
30157931,01-07-2019,0,1,0,11832.93,-5.723333333,14,EXCELLENT,19600,0.140876977,0.358132143,0.235328316,3.7
30157932,01-08-2019,0,1,5982.4,8583.26,-22.68166667,14,EXCELLENT,3700,0.158851546,0.490578378,0.305367568,0
30157937,01-06-2019,0,1,0,4527.741667,0,21,EXCELLENT,3300,0.422519002,1.401566667,1.078652727,0
30157941,01-10-2019,0,1,6461.88,8869.313333,-22.31666667,14,EXCELLENT,7300,0.302356177,0.697230137,0.404003082,4.4
30157945,01-03-2019,0,1,17214.64,21892.25167,0,14,AVERAGE,15300,0.095765265,0.284928758,0.181994118,0
30157947,01-01-2019,0,1,0,925.5766667,-5553.46,28,EXCELLENT,2500,0,-2.221384,-2.221384,4.6
30157954,01-09-2019,0,2,0,10318.6,-465.4666667,14,EXCELLENT,4200,0.184462334,0.587080952,0.346347143,0
30157956,01-04-2019,0,1,0,277.3816667,-8.85,30,EXCELLENT,2500,0.083709534,0.149292,0.0881592,0
30157960,01-07-2019,0,1,0,7262.01,-10.31166667,14,EXCELLENT,5400,0.170447655,0.531685185,0.433785648,4.4
30157962,01-05-2019,0,1,0,728.0183333,0,14,EXCELLENT,2500,0.119760292,0.253236,0.178971,4.9
30157968,01-08-2019,0,1,0,120.56,0,14,EXCELLENT,2500,0.075704,0.151408,0.037852,0
30157972,01-07-2019,0,1,0,4437.741667,0,28,EXCELLENT,6100,0.054400115,1.20674918,1.159641803,4.4
30157978,01-07-2019,0,1,0,208.7466667,0,14,EXCELLENT,2500,0,0,0,0
30157982,01-01-2019,0,1,0,1576.081667,0,14,EXCELLENT,3400,0.180549359,0.498955882,0.228155882,0
30157986,01-09-2019,0,1,0,6408.456667,-1565.243333,30,GOOD,7600,0.08201252,0.611478947,0.496018684,0
30157992,01-03-2019,0,1,0,864.795,0,21,EXCELLENT,2500,0,0,0,0
30157993,01-05-2019,0,6,0,33.44,0,30,AVERAGE,2500,0,0,0,0.716666667
30157995,01-08-2019,0,1,0,688.6983333,0,14,EXCELLENT,2600,0.054932692,0.109865385,0.027466346,0
30157996,01-08-2019,0,6,0,46615.25,-17424,28,EXCELLENT,2500,0,0,0,0
30158004,01-03-2019,0,1,5808.58,9391.705,-854.6466667,14,STRUCTURAL OFFENDER,0.01,0,169878,127394,0
30158005,01-09-2019,0,1,0,0,0,28,EXCELLENT,4000,0,0,0,4.4
30158006,01-04-2019,0,1,4716.84,13701.30167,0,14,EXCELLENT,8000,0.286977638,0.71864875,0.4860355,0
30158008,01-08-2019,0,1,0,0,0,14,EXCELLENT,6500,0,0,0,4.6
