Payer,Bankruptcy month,FLAG_BAD_DEBT,# POCs,Rent,Perc Rent,Average Receivables,Average Overdue,Overdue,1 - 29 Days,30 - 59 Days,60 - 89 Days,Payment Term,Payment Term Days,Payment Behavior Status,Credit Limit,Std Dev AR,Max Credit Utilization,Avg Credit Utilization,Score Interval,Volume Variance,fb_likes,fb_rating,ta_reviews_average,w_avg_rating,FLAG_RENT_0,FLAG_RENT_1,sub_segment_Beer Bar,sub_segment_Beer bar,sub_segment_Bistro,sub_segment_Local Bar,sub_segment_Lounge Bar,sub_segment_Not applicable,sub_segment_Party Club,sub_segment_Party Pub,sub_segment_Quick Dining,sub_segment_Recreational,sub_segment_Restaurant,sub_segment_Sports Bar,sub_segment_Sports Club,poc_image_Mainstream,poc_image_Premium
30155881,2019-03-01,0,1,0.0,0.0,2205.8316666666665,-12.1,-31.42,-31.42,0.0,0.0,028I,28,EXCELLENT,6200.0,0.04862553185483871,0.34790645161290323,0.27814959677419354,721.68168,4.192115219390138,0.0,0.0,0.0,4.3,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30155882,2019-06-01,0,1,0.0,0.0,186.93666666666664,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,721.68168,1.5775387037522957,0.0,0.0,0.0,4.2,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30155890,2019-03-01,0,1,0.0,0.0,200.1266666666667,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.0,0.0,0.0,721.68168,2.2307472087031206,0.0,0.0,0.0,4.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30155894,2019-04-01,0,1,0.0,0.0,771.1733333333333,-771.1733333333333,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,3.360676716191303,0.0,0.0,3.5,3.758088235294117,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30155899,2019-02-01,0,1,0.0,0.0,918.86,0.0,0.0,0.0,0.0,0.0,014I,14,STRUCTURAL OFFENDER,2500.0,0.047916,0.0,-0.023958,654.656,2.363890181479758,0.0,0.0,4.0,4.134959349593497,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30155902,2019-11-01,0,3,0.0,0.0,25232.17,-5816.085,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.429836875,0.0,-0.2149184375,0.0,1.2299250325298807,572.0,2.4666666666666663,1.1666666666666667,4.113848188848189,3.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2
30155907,2019-06-01,0,1,0.0,0.0,64.59666666666668,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,3700.0,0.0,0.0,0.0,692.18328,1.1067961165048545,0.0,0.0,0.0,3.3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30155910,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,670.062,1.1123432731648295,1429.0,4.7,4.0,4.2075268817204305,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30155911,2019-08-01,0,1,0.0,0.0,822.7733333333333,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,3800.0,0.0,0.0,0.0,708.6516799999998,1.5515873015873016,0.0,0.0,0.0,3.9,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30155915,2019-05-01,0,1,0.0,0.0,4328.730000000001,-632.8416666666667,0.0,0.0,0.0,0.0,014I,14,GOOD,2500.0,0.0,0.0,0.0,697.1844,2.7292057047678537,0.0,0.0,5.0,4.512820512820513,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30155918,2019-08-01,0,1,0.0,0.0,2289.36,0.0,0.0,0.0,0.0,0.0,021I,21,EXCELLENT,4900.0,0.10514537887755104,0.5445714285714286,0.4259744897959184,721.68168,1.513528422297991,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30155919,2019-06-01,0,1,0.0,0.0,17890.318333333333,-359.545,-2221.82,10076.76,-12298.58,0.0,014I,14,AVERAGE,5800.0,1.316229780862069,2.518613793103448,0.8698596551724137,689.20208,2.737450713528011,0.0,0.0,0.0,4.8,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30155920,2019-10-01,0,1,0.0,0.0,0.0,-677.87,-677.87,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,-0.2259566666666667,-0.2259566666666667,654.656,1.3368229865866454,0.0,4.0,4.0,3.9601769911504414,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30155922,2019-08-01,0,1,0.0,0.0,77.29833333333333,-386.49166666666673,-463.79,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,-0.185516,-0.185516,698.21108,1.8976944754043308,0.0,0.0,0.0,4.1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30155923,2019-11-01,0,1,3709.84,6.125362100072598,22724.11333333333,4417.7733333333335,-14.1,-14.1,0.0,0.0,028I,28,STRUCTURAL OFFENDER,0.01,0.0,637752.0,474038.0,690.53828,1.0254216362073123,0.0,0.0,0.0,4.1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30155926,2019-06-01,0,1,0.0,0.0,541.6133333333332,290.41,871.23,0.0,871.23,0.0,014I,14,AVERAGE,3300.0,0.0,0.2640090909090909,0.2640090909090909,708.6516799999998,2.5660566558034597,0.0,0.0,0.0,3.2000000000000006,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30155935,2019-01-01,0,1,0.0,0.0,1384.426666666667,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.008849624928,0.317504,0.30984,708.6516799999998,5.439232563606445,1102.0,4.7,0.0,4.585,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30155950,2019-06-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,0.0,0.0,0.0,0.0,708.6516799999998,1.2717884348856343,0.0,0.0,0.0,3.9,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30155954,2019-04-01,0,1,0.0,0.0,8498.765,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,44200.0,0.08961156556561085,0.26242194570135746,0.1428343891402715,721.68168,2.5716621940652495,0.0,0.0,0.0,4.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30155955,2019-10-01,0,1,0.0,0.0,10083.101666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,18700.0,0.17847704898395722,0.4644074866310161,0.21960895721925133,721.68168,1.3899553858527125,0.0,0.0,4.5,4.405,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30155956,2019-03-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,11.255704761010422,0.0,0.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30155960,2019-07-01,0,1,0.0,0.0,6235.59,-1425.843333333333,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,7000.0,0.09336653795714286,0.26643285714285714,0.1449967857142857,721.68168,1.1785030842750086,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30155966,2019-12-01,0,1,0.0,0.0,440.08,-18.461666666666666,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,721.68168,0.6108880714041481,0.0,0.0,0.0,4.8,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30155967,2019-07-01,0,2,22924.68,0.8825127911636426,40462.64666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,17300.0,0.07162604861271676,0.3102184971098266,0.2298969653179191,697.1844,1.98721244639953,2289.0,4.7,4.0,4.293476749113885,0.0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1
30155970,2019-06-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30155971,2019-08-01,0,1,0.0,0.0,383.0366666666666,-49.56166666666668,-586.7,-586.7,0.0,0.0,014I,14,AVERAGE,2500.0,0.331014,0.427348,-0.069173,679.15328,1.2566844919786093,0.0,0.0,0.0,4.7,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30155972,2019-11-01,0,2,0.0,0.0,1586.743333333333,-6346.973333333332,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,8000.0,0.0,0.0,0.0,0.0,1.5679855588265448,0.0,0.0,4.0,4.143656032269894,2.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
30155975,2019-05-01,0,2,0.0,0.0,20251.34999999999,-243.50333333333336,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,9200.0,0.19978152173913044,0.3995630434782609,0.09989076086956522,631.1816,1.7365188119611694,0.0,0.0,4.25,4.2680915609487045,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
30155987,2019-06-01,0,1,0.0,0.0,5082.156666666667,-6.175,0.0,0.0,0.0,0.0,021I,21,EXCELLENT,5100.0,0.13111861752941176,0.8979941176470589,0.6835345098039215,721.68168,1.8527647507907072,0.0,0.0,3.5,3.907284768211921,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30155991,2019-08-01,0,1,0.0,0.0,928.3766666666666,0.0,0.0,0.0,0.0,0.0,009I,9,EXCELLENT,2700.0,0.0,0.0,0.0,708.6516799999998,1.3882248415565956,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30155992,2019-01-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,31.491215309212375,0.0,0.0,0.0,4.3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30156001,2019-01-01,0,1,0.0,0.0,3256.433333333333,-566.61,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,5100.0,0.1547180886862745,0.8152274509803922,0.6146411764705882,679.15328,3.841525323678722,0.0,0.0,0.0,4.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30156002,2019-05-01,0,1,0.0,0.0,5391.986666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,5200.0,0.1720378828269231,0.44152307692307696,0.3459168269230769,708.6516799999998,2.599492853667317,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30156003,2019-08-01,0,1,0.0,0.0,4049.546666666666,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.0916336465972916,0.0,0.0,3.5,3.5927272727272728,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30156011,2019-11-01,0,1,0.0,0.0,87.95333333333332,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,9000.0,0.0,0.0,0.0,679.15328,1.0748747693118903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30156015,2019-11-01,0,1,2941.620000000001,0.4943885795355393,1454.303333333333,-5.0,-5.0,0.0,0.0,0.0,014I,14,EXCELLENT,0.01,0.0,-500.0,-500.0,684.1544,1.2704688943695601,6274.0,4.5,0.0,4.483754512635379,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30156016,2019-12-01,0,1,9797.7,2.1398413233037683,20965.52333333333,108.40166666666666,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,12800.0,0.500439753515625,1.36100625,0.721730625,679.15328,1.1169793048620587,4030.0,4.1,0.0,3.9690476190476183,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30156018,2019-05-01,0,1,0.0,0.0,1214.0,1505.7766666666666,0.0,0.0,0.0,0.0,014I,14,AVERAGE,0.01,0.0,0.0,0.0,679.15328,1.6598809186277286,1026.0,4.6,4.0,4.332051282051282,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30156019,2019-04-01,0,1,0.0,0.0,507.92333333333335,147.65333333333334,885.92,885.92,0.0,0.0,030I,30,EXCELLENT,2500.0,0.04046561436,0.449956,0.425912,679.15328,2.1313677313677317,0.0,4.1,4.0,4.05576923076923,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30156023,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,4000.0,0.0,0.0,0.0,0.0,5.241081444363728,0.0,0.0,0.0,4.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30156031,2019-12-01,0,1,0.0,0.0,39.79333333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,0.01,0.0,0.0,0.0,0.0,1.0434141230532308,877.0,4.7,4.5,4.4281250000000005,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30156035,2019-12-01,0,3,19340.88,1.0445094363165828,60605.19500000001,1317.6299999999999,3661.71,3661.71,0.0,0.0,030I,30,GOOD,0.01,0.0,1730066.9999999998,1278385.6,631.1816,1.090897984773507,0.0,2.733333333333333,4.0,4.083925353925355,0.0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2
30156037,2019-06-01,0,1,0.0,0.0,416.3416666666667,-416.3416666666667,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.75855325846425,0.0,3.3,2.5,3.082517482517482,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30156038,2019-07-01,0,1,0.0,0.0,1944.975,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,4.23447519996269,0.0,0.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30156046,2019-04-01,0,3,0.0,0.0,40769.09,0.0,0.0,0.0,0.0,0.0,030I,30,EXCELLENT,2500.0,0.0,0.0,0.0,676.6828,3.321925532972318,1572.6666666666667,3.0666666666666664,2.6666666666666665,2.9966101694915253,3.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
30156051,2019-04-01,0,1,0.0,0.0,6004.86,194.57333333333332,0.0,0.0,0.0,0.0,028I,28,GOOD,11200.0,0.057518822160714314,0.5138660714285714,0.4621391071428571,644.2116,3.683828696446301,0.0,0.0,3.5,3.685000000000001,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30156054,2019-11-01,0,1,0.0,0.0,24325.99,-447.8666666666666,0.0,0.0,0.0,0.0,021I,21,EXCELLENT,36300.0,0.09606976487603304,0.6169732782369146,0.5301340909090909,654.656,1.1219754271876905,2378.0,4.4,4.0,4.307099697885197,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30156058,2019-11-01,0,1,0.0,0.0,103.145,0.0,0.0,0.0,0.0,0.0,009I,9,EXCELLENT,9000.0,0.013648560366666666,0.02364,0.01182,708.6516799999998,1.2356386486171986,0.0,0.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30156060,2019-09-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,4000.0,0.0,0.0,0.0,721.68168,0.658317099430681,3158.0,4.5,4.0,4.411196911196911,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30156064,2019-12-01,0,1,5327.96,0.5,2663.98,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.677027027027028,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30156065,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.0,0.0,0.0,708.6516799999998,0.0,0.0,0.0,2.5,3.677027027027028,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30156067,2019-09-01,0,1,3447.92,1.0,3447.92,861.98,0.0,0.0,0.0,0.0,028I,28,STRUCTURAL OFFENDER,0.01,0.0,172396.0,68958.4,700.2286799999998,0.0,546.0,4.2,0.0,4.275555555555556,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30156081,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,GOOD,0.01,0.0,0.0,0.0,0.0,0.48967799474277146,0.0,0.0,0.0,4.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30156082,2019-05-01,0,1,0.0,0.0,508.3966666666667,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.11141044364,0.36902,0.217991,721.68168,2.7731535756154746,0.0,0.0,4.5,4.2402439024390235,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30156083,2019-09-01,0,23,0.0,0.0,223982.3183333333,-891452.7833333332,-2188385.599999999,0.0,-2188385.599999999,0.0,028I,28,EXCELLENT,30000.0,0.24107302286666665,-2.6325176666666668,-3.0637622,601.9159999999996,1.1981627513427333,695.9565217391304,1.591304347826087,0.9130434782608695,3.327472038767228,23.0,0,0,0,2,14,1,0,0,0,1,2,0,3,0,15,8
30156087,2019-12-01,0,1,0.0,0.0,1794.14,304.61333333333334,-104.67,-104.67,0.0,0.0,014I,14,GOOD,2500.0,0.06765684620000002,0.123172,0.0086584,721.68168,1.0493009055268359,0.0,0.0,0.0,4.4,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30156088,2019-07-01,0,3,5378.52,3.4093557955224356,55011.865000000005,-191.43,-1148.58,-1148.58,0.0,0.0,014I,14,EXCELLENT,48500.0,0.029842103092783512,0.1037480412371134,0.08238164948453609,664.7048,1.8008661599349312,572.0,2.4666666666666663,1.1666666666666667,4.113848188848189,0.0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2
30156094,2019-12-01,0,1,6634.64,0.5,3317.32,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,679.15328,1.004755504705533,646.0,4.4,4.0,4.113333333333333,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30156102,2019-04-01,0,1,0.0,0.0,70.16166666666668,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.07530540292,0.168388,0.0336776,708.6516799999998,0.8343749999999999,0.0,0.0,0.0,4.4,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30156106,2019-09-01,0,1,0.0,0.0,5151.99,0.0,0.0,0.0,0.0,0.0,014I,14,GOOD,10200.0,0.053208122833333336,0.32412058823529416,0.2366347058823529,697.1844,1.437248129362304,1061.0,4.5,4.5,4.453375527426161,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30156108,2019-01-01,0,1,7832.62,1.1062745713865008,8665.028333333334,334.4266666666667,-36.06,-36.06,0.0,0.0,014I,14,STRUCTURAL OFFENDER,4300.0,0.7369804718604651,1.0274627906976743,0.25739651162790694,721.68168,5.264571639834637,0.0,4.9,0.0,4.829787234042553,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30156109,2019-05-01,0,1,0.0,0.0,704.77,-164.3083333333333,-406.06,173.73,-579.79,0.0,014I,14,EXCELLENT,2500.0,0.034746,-0.162424,-0.179797,708.6516799999998,1.6601878398418195,0.0,0.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30156111,2019-04-01,0,1,0.0,0.0,9943.218333333332,-102.95,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,17700.0,0.15670516694915254,0.6382440677966101,0.399754011299435,721.68168,4.296847426135002,0.0,0.0,0.0,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30156112,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,41500.0,0.0,0.0,0.0,689.20208,1.7391304347826089,0.0,0.0,0.0,4.1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30156113,2019-11-01,0,1,0.0,0.0,83.68833333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,7500.0,0.0,0.0,0.0,721.68168,1.0975690635920718,0.0,0.0,0.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30156115,2019-02-01,0,2,0.0,0.0,26443.89666666667,-12269.349999999997,-72753.62,-72753.62,0.0,0.0,028I,28,AVERAGE,77800.0,0.2111523037275065,0.10854203084832904,-0.014632165809768638,610.925,19.24148611313072,0.0,0.0,0.0,1.85,2.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
30156117,2019-05-01,0,1,0.0,0.0,13867.995,-6.908333333333334,-5.52,-5.52,0.0,0.0,030I,30,EXCELLENT,9600.0,0.3378301635416667,0.675009375,0.37779375,654.656,3.6156603488430683,0.0,0.0,0.0,4.4,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30156128,2019-05-01,0,1,0.0,0.0,3272.75,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,6200.0,0.15009464517741936,0.4951467741935484,0.2922258064516129,708.6516799999998,1.7853799023068018,0.0,0.0,0.0,4.1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30156129,2019-03-01,0,2,0.0,0.0,2659.5733333333333,280.95666666666665,0.0,0.0,0.0,0.0,030I,30,STRUCTURAL OFFENDER,2500.0,0.10460663116,0.348904,0.258312,721.68168,2.3018973437187937,0.0,0.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
30156130,2019-01-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,679.15328,4.298589209755441,0.0,0.0,4.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30156132,2019-04-01,0,1,0.0,0.0,4854.708333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3700.0,0.2022370952972973,0.8328189189189189,0.6133713513513513,721.68168,2.0653052762516837,0.0,0.0,0.0,4.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30156133,2019-10-01,0,1,0.0,0.0,5136.441666666668,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,10000.0,0.0009278018825999999,0.197245,0.1964415,708.6516799999998,1.1823262677564712,0.0,0.0,0.0,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30156134,2019-10-01,0,1,0.0,0.0,7410.201666666668,-88.14999999999998,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,35000.0,0.030501999285714287,0.23988257142857144,0.19966371428571428,679.15328,1.351586885312338,3102.0,4.8,0.0,4.720661157024794,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30156135,2019-08-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,020I,20,EXCELLENT,2500.0,0.0,0.0,0.0,679.15328,0.5025971464264579,0.0,4.2,0.0,3.734328358208956,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30156144,2019-11-01,0,1,0.0,0.0,3896.2383333333332,-298.37166666666667,-525.03,-525.03,0.0,0.0,014I,14,EXCELLENT,16256.0,0.059916031366879924,0.17385150098425198,0.1309562623031496,721.68168,1.295569683911849,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30156150,2019-09-01,0,2,0.0,0.0,4651.143333333333,0.0,0.0,0.0,0.0,0.0,021I,21,EXCELLENT,15300.0,0.02922287577124183,0.06748104575163401,0.05078928104575164,721.68168,1.4378277810997206,0.0,0.0,0.0,3.6999999999999997,2.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
30156151,2019-11-01,0,1,0.0,0.0,4663.153333333333,-156.96333333333334,0.0,0.0,0.0,0.0,030I,30,EXCELLENT,14600.0,0.08079020486301369,0.4844945205479452,0.4083123287671233,610.925,1.249919048519952,0.0,0.0,0.0,4.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30156154,2019-05-01,0,5,0.0,0.0,165000.51666666666,-45029.975000000006,-267129.85,-267129.85,0.0,0.0,028I,28,EXCELLENT,10440.0,0.22161221044061305,1.2779856321839078,1.0119489942528734,697.1844,2.2308595037908923,812.0,3.54,2.4,4.280166987530313,5.0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,3,2
30156170,2019-03-01,0,3,0.0,0.0,30772.14,-312.555,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,9900.0,0.13602381525252524,0.4768222222222222,0.35046035353535354,721.68168,5.576246616865068,0.0,0.0,1.3333333333333333,4.55327380952381,3.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1
30156172,2019-06-01,0,1,11358.9,0.5259203502686587,5973.876666666668,-358.16,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,9.079999999999999e-17,9.079999999999999e-17,0.0,2.264196005575752,4914.0,4.3,4.0,4.2132867132867124,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30156195,2019-07-01,0,1,0.0,0.0,997.055,114.22666666666665,3.08,83.67,-80.59,0.0,014I,14,AVERAGE,2500.0,0.16768133816,0.63732,0.457661,679.15328,1.441941608086613,566.0,0.0,4.5,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30156205,2019-09-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,4000.0,0.0,0.0,0.0,0.0,0.8074868979286247,0.0,0.0,0.0,4.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30156206,2019-07-01,0,1,0.0,0.0,5430.856666666667,158.51666666666668,0.0,0.0,0.0,0.0,014I,14,AVERAGE,4900.0,0.19168876330612247,0.3751,0.21306020408163265,721.68168,1.6934156776953901,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30156208,2019-09-01,0,119,0.0,0.0,26503330.735000044,-1870907.2899999963,-2198970.0600000005,-2198970.0600000005,0.0,0.0,021I,21,EXCELLENT,161100.0,0.5416543593420237,1.6152016139044072,1.0790178770949719,667.8020000000006,1.8736304280992127,137.08403361344537,0.7361344537815127,1.3781512605042017,3.0641303928925825,119.0,0,0,0,40,12,4,5,0,0,10,14,12,6,3,49,57
30156215,2019-08-01,0,1,0.0,0.0,1955.561666666667,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,50.88093282537796,21.0,1.0,0.0,4.278846153846153,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30156220,2019-07-01,0,1,0.0,0.0,136.41333333333333,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.0,0.0,0.0,684.1544,4.314303473000079,0.0,0.0,3.5,3.7593548387096782,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
